parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Smart strøm,Trådløs bryter,category,/3214/3214118/samsung-smartthings-knapp.76x75!m.jpg,973 produkter,Trådløs bryter,Trådløs bryter,/kategorier/traadloes-bryter,filter,Bygg og verktøy>Elektro>Smarthus>Smart strøm>Trådløs bryter,1717733687982817282,13490,44804,Bygg og verktøy,,Trådløs bryter,13490,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Elektro,Smarthus,Smart strøm"
Smart strøm,Trådløs dimmer,category,/3214/3214120/original.76x75!m.jpg,973 produkter,Trådløs dimmer,Trådløs dimmer,/kategorier/traadloes-dimmer,filter,Bygg og verktøy>Elektro>Smarthus>Smart strøm>Trådløs dimmer,1717733687982817283,13491,44804,Bygg og verktøy,,Trådløs dimmer,13491,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Elektro,Smarthus,Smart strøm"
Lyd og bilde,Trådløs høyttaler,category,/2841/2841839/barbarhoyt.60x75!m.jpg,473 produkter,Trådløs høyttaler,Trådløs høyttaler,/kategorier/tradlos-hoyttaler,products,Lyd og bilde>Trådløs høyttaler,1717733687983865856,10005,25808,Lyd og bilde,"høyttaler til mobil,mobilhøyttaler,trådløse høyttalere",Trådløs høyttaler,10005,"trådløse høyttalere,mobilhøyttaler,høyttaler til mobil",false,2021-11-29T04:01:40.409Z,Lyd og bilde
Tilbehør til mobiltelefon,Trådløs ladeplate,category,/3050/3050068/HN5G2.112x75!m.jpg,61 produkter,Trådløs ladeplate,Trådløs ladeplate,/kategorier/traadloes-ladeplate,products,Mobil og nettbrett>Tilbehør til mobiltelefon>Trådløs ladeplate,1717733687983865857,12772,4480,Mobil og nettbrett,"lader,trådløs",Trådløs ladeplate,12772,"trådløs,lader",false,2021-11-29T04:01:40.409Z,"Mobil og nettbrett,Tilbehør til mobiltelefon"
Sikkerhet og overvåkning,Trådløs ringeklokke,category,/3214/3214130/ring-video-doorbell-pro-smart-ringeklokke.30x75!m.jpg,973 produkter,Trådløs ringeklokke,Trådløs ringeklokke,/kategorier/traadloes-ringeklokke,filter,Bygg og verktøy>Elektro>Smarthus>Sikkerhet og overvåkning>Trådløs ringeklokke,1717733687983865858,13495,44804,Bygg og verktøy,,Trådløs ringeklokke,13495,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Elektro,Smarthus,Sikkerhet og overvåkning"
Rengjøring,Trådløs støvsuger,category,/1895/1895650/original.68x75!m.jpg,307 produkter,Trådløs støvsuger,Trådløs støvsuger,/kategorier/traadloes-stoevsuger,products,Hjem og husholdning>Rengjøring>Trådløs støvsuger,1717733687984914432,11820,30055,Hjem og husholdning,"håndholdt,håndholdte,håndstøvsugere,stangstøvsuger,støvsuger,støvsugere,trådløs",Trådløs støvsuger,11820,"stangstøvsuger,støvsuger,håndholdt,håndholdte,støvsugere,håndstøvsugere,trådløs,støvsuger",false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Rengjøring"
Datakomponenter,Trådløst nettverkskort,category,/245/245146/img_-444570917_0_Big.76x75!m.jpg,41 produkter,Trådløst nettverkskort,Trådløst nettverkskort,/kategorier/tradlost-nettverkskort,products,Data>Datakomponenter>Trådløst nettverkskort,1717733687984914433,174,1543,Data,,Trådløst nettverkskort,174,,false,2021-11-29T04:01:40.409Z,"Data,Datakomponenter"
Vannsport,Tube,category,/3130/3130115/i.134x75!m.jpg,12 produkter,Tube,Tube,/kategorier/tube,products,Sport og friluftsliv>Sportsutstyr>Vannsport>Tube,1717733687984914434,13048,1023,Sport og friluftsliv,,Tube,13048,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Sportsutstyr,Vannsport"
Turservise og redskap,Turbestikk,category,/3213/3213229/turtagro-turbestikk-ut-pa-tur-oyo-05250-hyttefeber.26x75!m.jpg,97 produkter,Turbestikk,Turbestikk,/kategorier/turbestikk,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turservise og redskap>Turbestikk,1717733687985963008,13148,1162,Sport og friluftsliv,,Turbestikk,13148,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke,Turservise og redskap"
Bukse og shorts,Turbukse,category,/2889/2889152/original.30x75!m.jpg,408 produkter,Turbukse,Turbukse,/kategorier/turbukse,products,Klær og sko>Bukse og shorts>Turbukse,1717733687985963009,11537,7936,Klær og sko,"jaktbukse,klatrebukse,skallbukse,softshellbukse,vadebukse",Turbukse,11537,"jaktbukse,klatrebukse,vadebukse,softshellbukse,skallbukse",false,2021-11-29T04:01:40.409Z,"Klær og sko,Bukse og shorts"
Bukse og shorts til barn,Turbukse til barn,category,/3205/3205915/i.28x75!m.jpg,59 produkter,Turbukse til barn,Turbukse til barn,/kategorier/turbukse-til-barn,products,Klær og sko>Barneklær>Bukse og shorts til barn>Turbukse til barn,1717733687985963010,13424,1450,Klær og sko,,Turbukse til barn,13424,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Bukse og shorts til barn"
Turutstyr,Turkart,category,/3202/3202344/Speidersport-Calazo-Kart-9789188779632.50x75!m.jpg,373 produkter,Turkart,Turkart,/kategorier/turkart,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Turkart,1717733687985963011,12998,1041,Sport og friluftsliv,"dnt,kart,reisekart",Turkart,12998,"dnt,kart,reisekart",false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Turutstyr"
Turkjeler og turpanner,Turkjele,category,/3245/3245911/WEB_Image%2013234_msr_hardanodized_pot_1p3liter%20-62219146.110x75!m.jpg,59 produkter,Turkjele,Turkjele,/kategorier/turkjele,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turkjeler og turpanner>Turkjele,1717733687987011584,13637,1200,Sport og friluftsliv,,Turkjele,13637,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke,Turkjeler og turpanner"
Mat og drikke,Turkjeler og turpanner,category,/3213/3213148/image.74x75!m.jpg,227 produkter,Turkjeler og turpanner,Turkjeler og turpanner,/kategorier/turkjeler-og-turpanner,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turkjeler og turpanner,1717733687987011585,12757,1618,Sport og friluftsliv,,Turkjeler og turpanner,12757,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke"
Klær og sko,Turklær og sko,category,/3028/3028538/original.58x75!m.jpg,6137 produkter,Turklær og sko,Turklær og sko,/kategorier/turklaer-og-sko,filter,Klær og sko>Turklær og sko,1717733687987011586,12706,27532,Klær og sko,,Turklær og sko,12706,,false,2021-11-29T04:01:40.409Z,Klær og sko
Turverktøy,Turkniv,category,/3213/3213744/dovre-slirekniv-9cm-ut-pa-tur-oyo-05904-hyttefeber.118x75!m.jpg,128 produkter,Turkniv,Turkniv,/kategorier/turkniv,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Turverktøy>Turkniv,1717733687988060160,13484,2253,Sport og friluftsliv,"slirekniv,speiderkniv",Turkniv,13484,"slirekniv,speiderkniv",false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Turutstyr,Turverktøy"
Turservise og redskap,Turkopp og glass,category,/3145/3145459/i.104x75!m.jpg,98 produkter,Turkopp og glass,Turkopp og glass,/kategorier/turkopp-og-glass,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turservise og redskap>Turkopp og glass,1717733687988060161,13147,1874,Sport og friluftsliv,,Turkopp og glass,13147,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke,Turservise og redskap"
Mat og drikke,Turmat,category,/3213/3213136/Speidersport-Real-turmat-Lapskaus-5212-7036480052126.56x75!m.jpg,186 produkter,Turmat,Turmat,/kategorier/turmat,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turmat,1717733687988060162,11488,1582,Sport og friluftsliv,"real,turmat",Turmat,11488,"real,turmat",false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke"
Turkjeler og turpanner,Turpanne,category,/3245/3245881/original.220x75!m.jpg,36 produkter,Turpanne,Turpanne,/kategorier/turpanne,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turkjeler og turpanner>Turpanne,1717733687988060163,13635,1409,Sport og friluftsliv,turstekepanne,Turpanne,13635,turstekepanne,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke,Turkjeler og turpanner"
Søvn og overnatting,Turpute,category,/3215/3215419/30414692.146x75!m.jpg,80 produkter,Turpute,Turpute,/kategorier/turpute,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Turpute,1717733687989108736,13504,1399,Sport og friluftsliv,,Turpute,13504,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Turverktøy,Tursag,category,/3213/3213742/Silky_SUPER-ACCEL_210-75-1.94x75!m.jpg,32 produkter,Tursag,Tursag,/kategorier/tursag,products,Sport og friluftsliv>Friluftsliv>Turutstyr>Turverktøy>Tursag,1717733687989108737,13483,1477,Sport og friluftsliv,,Tursag,13483,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Turutstyr,Turverktøy"
Ryggsekk,Tursekk,category,/3096/3096970/original.481x800m.46x75!m.jpg,2698 produkter,Tursekk,Tursekk,/kategorier/tursekk,filter,Sport og friluftsliv>Bære og frakte>Ryggsekk>Tursekk,1717733687989108738,12926,20430,Sport og friluftsliv,tursekker,Tursekk,12926,tursekker,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Bære og frakte,Ryggsekk"
Ryggsekk,Tursekk til barn,category,/3097/3097105/original.560x761m.56x75!m.jpg,2698 produkter,Tursekk til barn,Tursekk til barn,/kategorier/tursekk-til-barn,filter,Sport og friluftsliv>Bære og frakte>Ryggsekk>Tursekk til barn,1717733687989108739,12934,20430,Sport og friluftsliv,,Tursekk til barn,12934,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Bære og frakte,Ryggsekk"
Mat og drikke,Turservise og redskap,category,/3261/3261557/07595_trio-tursett.92x75!m.jpg,318 produkter,Turservise og redskap,Turservise og redskap,/kategorier/turservise-og-redskap,categories,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turservise og redskap,1717733687990157312,13476,2128,Sport og friluftsliv,,Turservise og redskap,13476,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke"
Shorts,Turshorts,category,/3125/3125201/i.56x75!m.jpg,488 produkter,Turshorts,Turshorts,/kategorier/turshorts,filter,Klær og sko>Bukse og shorts>Shorts>Turshorts,1717733687990157313,13033,1399,Klær og sko,,Turshorts,13033,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Bukse og shorts,Shorts"
Shorts til barn,Turshorts til barn,category,/3206/3206402/i.66x75!m.jpg,278 produkter,Turshorts til barn,Turshorts til barn,/kategorier/turshorts-til-barn,filter,Klær og sko>Barneklær>Bukse og shorts til barn>Shorts til barn>Turshorts til barn,1717733687990157314,13429,1101,Klær og sko,,Turshorts til barn,13429,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Bukse og shorts til barn,Shorts til barn"
Tursko og støvler,Tursko,category,/2984/2984136/original.74x75!m.png,485 produkter,Tursko,Tursko,/kategorier/tursko,products,Klær og sko>Sko>Tursko og støvler>Tursko,1717733687991205888,11427,6427,Klær og sko,,Tursko,11427,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Sko,Tursko og støvler"
Sko,Tursko og støvler,category,/2984/2984126/original.88x75!m.jpg,788 produkter,Tursko og støvler,Tursko og støvler,/kategorier/tursko-og-stovler,categories,Klær og sko>Sko>Tursko og støvler,1717733687991205889,11424,8480,Klær og sko,,Tursko og støvler,11424,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Sko"
Barnesko,Tursko til barn,category,/2893/2893314/original.94x75!m.jpg,38 produkter,Tursko til barn,Tursko til barn,/kategorier/tursko-til-barn,products,Klær og sko>Barneklær>Barnesko>Tursko til barn,1717733687991205890,12017,1508,Klær og sko,,Tursko til barn,12017,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Barnesko"
Skøyter,Turskøyter,category,/3206/3206748/isvidda-trekking-0.120x75!m.jpg,179 produkter,Turskøyter,Turskøyter,/kategorier/turskoeyter,filter,Sport og friluftsliv>Vintersport>Skøyter>Turskøyter,1717733687991205891,13441,3911,Sport og friluftsliv,,Turskøyter,13441,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Vintersport,Skøyter"
Sokker,Tursokker,category,/3228/3228028/i.48x75!m.jpg,732 produkter,Tursokker,Tursokker,/kategorier/tursokker,filter,Klær og sko>Undertøy>Sokker>Tursokker,1717733687992254464,13564,4579,Klær og sko,,Tursokker,13564,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Undertøy,Sokker"
Turservise og redskap,Turtallerken,category,/3215/3215594/bc9dece3498a4bcea76e4186c56f0c99.110x75!m.png,40 produkter,Turtallerken,Turtallerken,/kategorier/turtallerken,products,Sport og friluftsliv>Friluftsliv>Mat og drikke>Turservise og redskap>Turtallerken,1717733687992254465,13506,1137,Sport og friluftsliv,,Turtallerken,13506,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Mat og drikke,Turservise og redskap"
Friluftsliv,Turutstyr,category,/2880/2880982/original.58x75!m.jpg,1986 produkter,Turutstyr,Turutstyr,/kategorier/turutstyr,categories,Sport og friluftsliv>Friluftsliv>Turutstyr,1717733687992254466,11490,16285,Sport og friluftsliv,,Turutstyr,11490,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv"
Turutstyr,Turverktøy,category,/3213/3213744/dovre-slirekniv-9cm-ut-pa-tur-oyo-05904-hyttefeber.118x75!m.jpg,268 produkter,Turverktøy,Turverktøy,/kategorier/turverktoey,categories,Sport og friluftsliv>Friluftsliv>Turutstyr>Turverktøy,1717733687992254467,13482,3688,Sport og friluftsliv,,Turverktøy,13482,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Turutstyr"
Turverktøy,Turøks,category,/3213/3213757/original.120x75!m.jpg,132 produkter,Turøks,Turøks,/kategorier/turoeks,filter,Sport og friluftsliv>Friluftsliv>Turutstyr>Turverktøy>Turøks,1717733687992254468,13489,2441,Sport og friluftsliv,,Turøks,13489,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Friluftsliv,Turutstyr,Turverktøy"
TV og hjemmekino,TV,category,/1672/1672140/original.86x75!m.jpg,792 produkter,TV,TV,/kategorier/tv,products,Lyd og bilde>TV og hjemmekino>TV,1717733687993303040,69,94490,Lyd og bilde,"fjernsyn,fjernsynsapparat,flatskjerm,storskjerm,television,tv",TV,69,"storskjerm,flatskjerm,tv,television,fjernsyn,fjernsynsapparat",false,2021-11-29T04:01:40.409Z,"Lyd og bilde,TV og hjemmekino"
Lyd og bilde,TV og hjemmekino,category,/2578/2578702/original.114x75!m.jpg,2014 produkter,TV og hjemmekino,TV og hjemmekino,/kategorier/tv-og-hjemmekino,categories,Lyd og bilde>TV og hjemmekino,1717733687993303041,11353,94490,Lyd og bilde,,TV og hjemmekino,11353,,false,2021-11-29T04:01:40.409Z,Lyd og bilde
Lyd og bilde,TV-antenne og parabol,category,/3133/3133773/original.1473x1238m.90x75!m.jpg,11 produkter,TV-antenne og parabol,TV-antenne og parabol,/kategorier/tv-antenne-og-parabol,products,Lyd og bilde>TV-antenne og parabol,1717733687993303042,13073,1106,Lyd og bilde,"bordantenne,parabolantenne,tv-antenne,tv-parabol",TV-antenne og parabol,13073,"tv-antenne,parabolantenne,tv-parabol,bordantenne",false,2021-11-29T04:01:40.409Z,Lyd og bilde
Skap,TV-bord,category,/2962/2962138/original.144x75!m.jpg,94 produkter,TV-bord,TV-bord,/kategorier/tv-bord,products,Hjem og husholdning>Møbler>Skap>TV-bord,1717733687994351616,282,1302,Hjem og husholdning,,TV-bord,282,,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Møbler,Skap"
Film og serie,TV-serier,category,/486/486324/i_486324.50x75!m.jpg,95 produkter,TV-serier,TV-serier,/kategorier/tv-serier,products,Lyd og bilde>Film og serie>TV-serier,1717733687994351617,285,1514,Lyd og bilde,series,TV-serier,285,series,false,2021-11-29T04:01:40.409Z,"Lyd og bilde,Film og serie"
TV og hjemmekino,TV-tuner,category,/539/539297/sagem_itd91_riks_tv_mottaker_-206411883_0_Big.128x75!m.jpg,5 produkter,TV-tuner,TV-tuner,/kategorier/tv-tuner,products,Lyd og bilde>TV og hjemmekino>TV-tuner,1717733687994351618,10116,1121,Lyd og bilde,"decoder,dekoder,tv-decoder,tv-dekoder",TV-tuner,10116,"dekoder,tv-dekoder,decoder,tv-decoder",false,2021-11-29T04:01:40.409Z,"Lyd og bilde,TV og hjemmekino"
Verktøy,Tvinge og skrustikke,category,/3156/3156517/i.42x75!m.jpg,54 produkter,Tvinge og skrustikke,Tvinge og skrustikke,/kategorier/tvinge-og-skrustikke,products,Bygg og verktøy>Verktøy>Tvinge og skrustikke,1717733687994351619,13259,1222,Bygg og verktøy,,Tvinge og skrustikke,13259,,false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Verktøy"
Sko,Tøfler,category,/2984/2984148/original.104x75!m.jpg,88 produkter,Tøfler,Tøfler,/kategorier/tofler,products,Klær og sko>Sko>Tøfler,1717733687995400192,12340,3030,Klær og sko,,Tøfler,12340,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Sko"
Barnesko,Tøfler til barn,category,/2905/2905659/original.76x75!m.jpg,60 produkter,Tøfler til barn,Tøfler til barn,/kategorier/tofler-til-barn,products,Klær og sko>Barneklær>Barnesko>Tøfler til barn,1717733687995400193,12047,1477,Klær og sko,,Tøfler til barn,12047,,false,2021-11-29T04:01:40.409Z,"Klær og sko,Barneklær,Barnesko"
Kjøkkenutstyr,Tørkerullholder,category,/2900/2900848/original.76x75!m.jpg,48 produkter,Tørkerullholder,Tørkerullholder,/kategorier/torkerullholder,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Tørkerullholder,1717733687995400194,12039,1646,Hjem og husholdning,"kjøkkenpapirholder,kjøkkenrullholder,kjøkkenrullstativ,papirrullholder,tørkepapirholder,tørkepapirstativ",Tørkerullholder,12039,"kjøkkenrullholder,kjøkkenpapirholder,tørkepapirholder,kjøkkenrullstativ,tørkepapirstativ,papirrullholder,kjøkkenpapirholder",false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Hvitevarer,Tørkeskap,category,/1340/1340010/drycloset.46x75!m.jpg,14 produkter,Tørkeskap,Tørkeskap,/kategorier/torkeskap,products,Hvitevarer>Tørkeskap,1717733687995400195,11183,1770,Hvitevarer,"klestørker,tørk,tørk av klær,tørke,tørking",Tørkeskap,11183,"tørk,tørking,tørke,tørk av klær,klestørker",false,2021-11-29T04:01:40.409Z,Hvitevarer
Diverse til hjemmet,Tørkestativ,category,/2968/2968935/original.86x75!m.jpg,104 produkter,Tørkestativ,Tørkestativ,/kategorier/torkestativ,products,Hjem og husholdning>Diverse til hjemmet>Tørkestativ,1717733687996448768,12144,2302,Hjem og husholdning,,Tørkestativ,12144,,false,2021-11-29T04:01:40.409Z,"Hjem og husholdning,Diverse til hjemmet"
Hvitevarer,Tørketrommel,category,/1687/1687381/original.56x75!m.jpg,174 produkter,Tørketrommel,Tørketrommel,/kategorier/torketrommel,products,Hvitevarer>Tørketrommel,1717733687996448769,11179,11917,Hvitevarer,"kondenstørketrommel,tørketromler,tørketrommel med varmepumpe",Tørketrommel,11179,"tørketromler,kondenstørketrommel,tørketrommel med varmepumpe",false,2021-11-29T04:01:40.409Z,Hvitevarer
Verktøy,Tørr-/våtstøvsuger,category,/1707/1707350/original.68x75!m.jpg,119 produkter,Tørr-/våtstøvsuger,Tørr-/våtstøvsuger,/kategorier/torr-vatstovsuger,products,Bygg og verktøy>Verktøy>Tørr-/våtstøvsuger,1717733687996448770,11669,2875,Bygg og verktøy,"grovstøvsuger,støvsuger,tørrstøvsuger",Tørr-/våtstøvsuger,11669,"tørrstøvsuger,støvsuger,grovstøvsuger",false,2021-11-29T04:01:40.409Z,"Bygg og verktøy,Verktøy"
Vannsport,Tørrdrakt,category,/3229/3229550/i.26x75!m.png,28 produkter,Tørrdrakt,Tørrdrakt,/kategorier/toerrdrakt,products,Sport og friluftsliv>Sportsutstyr>Vannsport>Tørrdrakt,1717733687996448771,13566,1350,Sport og friluftsliv,,Tørrdrakt,13566,,false,2021-11-29T04:01:40.409Z,"Sport og friluftsliv,Sportsutstyr,Vannsport"
Hårpleie,Tørrshampoo,category,/2929/2929292/original.22x75!m.jpg,88 produkter,Tørrshampoo,Tørrshampoo,/kategorier/torrshampoo,products,Skjønnhet og helse>Hårpleie>Tørrshampoo,1717733687997497344,12084,1202,Skjønnhet og helse,"shampoo,sjampo,tørr,tørrsjampo",Tørrshampoo,12084,"tørr,shampoo,tørrsjampo,tørr,sjampo",false,2021-11-29T04:01:40.409Z,"Skjønnhet og helse,Hårpleie"
