parent,title_no,internal_doc_type,image_url,description,title,title_phonetic,url,tags,path,_version_,internal_doc_id,popularity,root,alias,title_edge_ngram,id,alias_no,adult,last_modified,parents
Sykkel og sykkelutstyr,Sykkellykt,category,/3152/3152041/BC25R_-_Image_Google__90595.1531164446.96x75!m.jpg,48 produkter,Sykkellykt,Sykkellykt,/kategorier/sykkellykt,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkellykt,1711025784265637888,13192,1383,Sport og friluftsliv,,Sykkellykt,13192,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Sykkel og sykkelutstyr,Sykkellås,category,/3133/3133631/original.74x75!m.jpg,82 produkter,Sykkellås,Sykkellås,/kategorier/sykkellaas,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkellås,1711025784265637889,13070,1620,Sport og friluftsliv,,Sykkellås,13070,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Sykkel og sykkelutstyr,Sykkelpumpe,category,/2738/2738106/original.112x75!m.jpg,96 produkter,Sykkelpumpe,Sykkelpumpe,/kategorier/sykkelpumpe,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkelpumpe,1711025784268783616,11892,1116,Sport og friluftsliv,,Sykkelpumpe,11892,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Treningsapparat,Sykkelrulle,category,/3210/3210079/14f0a4ed57284d4bafec50c9af83ab1f.104x75!m.png,34 produkter,Sykkelrulle,Sykkelrulle,/kategorier/sykkelrulle,products,Sport og friluftsliv>Trening>Treningsapparat>Sykkelrulle,1711025784269832192,11796,2259,Sport og friluftsliv,sykkeltrener,Sykkelrulle,11796,sykkeltrener,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Trening,Treningsapparat"
Sykkel og sykkelutstyr,Sykkelsete til barn,category,/3130/3130973/i.48x75!m.jpg,31 produkter,Sykkelsete til barn,Sykkelsete til barn,/kategorier/sykkelsete-til-barn,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkelsete til barn,1711025784269832193,11509,1113,Sport og friluftsliv,"barnesete,barnestol,barnesykkelsete,sykkelsete,sykkelstol",Sykkelsete til barn,11509,"barnesykkelsete,barnesete,barnestol,sykkelstol,sykkelsete",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Sportssko og treningssko,Sykkelsko og spinningsko,category,/1677/1677273/original.96x75!m.jpg,106 produkter,Sykkelsko og spinningsko,Sykkelsko og spinningsko,/kategorier/sykkelsko-og-spinningsko,products,Klær og sko>Treningsklær>Sportssko og treningssko>Sykkelsko og spinningsko,1711025784270880768,11430,1172,Klær og sko,"mtb,sko",Sykkelsko og spinningsko,11430,"sko,mtb",false,2021-09-16T03:02:24.434Z,"Klær og sko,Treningsklær,Sportssko og treningssko"
Sokker,Sykkelsokker,category,/3229/3229056/i.48x75!m.jpg,695 produkter,Sykkelsokker,Sykkelsokker,/kategorier/sykkelsokker,filter,Klær og sko>Undertøy>Sokker>Sykkelsokker,1711025784271929344,13563,1472,Klær og sko,,Sykkelsokker,13563,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Undertøy,Sokker"
Lasteutstyr til bil,Sykkelstativ,category,/2895/2895810/original.88x75!m.jpg,47 produkter,Sykkelstativ,Sykkelstativ,/kategorier/sykkelstativ,products,Bilutstyr>Lasteutstyr til bil>Sykkelstativ,1711025784279269376,12031,1749,Bilutstyr,,Sykkelstativ,12031,,false,2021-09-16T03:02:24.434Z,"Bilutstyr,Lasteutstyr til bil"
Sykkel og sykkelutstyr,Sykkelvogn,category,/1690/1690796/original.106x75!m.jpg,71 produkter,Sykkelvogn,Sykkelvogn,/kategorier/sykkelvogn,products,Sport og friluftsliv>Sykkel og sykkelutstyr>Sykkelvogn,1711025784279269377,11510,2080,Sport og friluftsliv,barnevogn,Sykkelvogn,11510,barnevogn,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sykkel og sykkelutstyr"
Hobby,Symaskin,category,/2968/2968934/original.122x75!m.jpg,122 produkter,Symaskin,Symaskin,/kategorier/symaskin,products,Hobby>Symaskin,1711025784279269378,12155,1604,Hobby,,Symaskin,12155,,false,2021-09-16T03:02:24.434Z,Hobby
Keyboard/Synthesizer,Synthesizer,category,/1748/1748428/original.130x75!m.jpg,11 produkter,Synthesizer,Synthesizer,/kategorier/synthesizer,products,Lyd og bilde>Lydproduksjon og studio>Musikkinstrumenter>Keyboard/Synthesizer>Synthesizer,1711025784280317952,11734,1082,Lyd og bilde,,Synthesizer,11734,,false,2021-09-16T03:02:24.434Z,"Lyd og bilde,Lydproduksjon og studio,Musikkinstrumenter,Keyboard/Synthesizer"
Foto og video,Systemkamera,category,/626/626737/i_626737.100x75!m.jpg,159 produkter,Systemkamera,Systemkamera,/kategorier/systemkamera,products,Foto og video>Systemkamera,1711025784287657984,54,2986,Foto og video,"kamera,speilrefleks,speilreflekskamera",Systemkamera,54,"speilrefleks,speilreflekskamera,kamera",false,2021-09-16T03:02:24.434Z,Foto og video
Skredutstyr,Søkestang,category,/3201/3201446/WEB_Image%20-1301590502.70x75!m.jpg,39 produkter,Søkestang,Søkestang,/kategorier/soekestang,products,Sport og friluftsliv>Vintersport>Skredutstyr>Søkestang,1711025784287657985,13394,1006,Sport og friluftsliv,,Søkestang,13394,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Vintersport,Skredutstyr"
I enden av snøret,Søkke,category,/3262/3262570/WEB_Image%201870545099.292x75!m.jpg,916 produkter,Søkke,Søkke,/kategorier/soekke,filter,Sport og friluftsliv>Fiske>I enden av snøret>Søkke,1711025784288706560,13700,1121,Sport og friluftsliv,,Søkke,13700,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Fiske,I enden av snøret"
Diverse til hjemmet,Søppelbøtte,category,/2901/2901108/original.44x75!m.jpg,128 produkter,Søppelbøtte,Søppelbøtte,/kategorier/soppelbotte,products,Hjem og husholdning>Diverse til hjemmet>Søppelbøtte,1711025784288706561,12040,1301,Hjem og husholdning,"avfallsbøtte,papirkurv,pedalbøtte,søppelkasse",Søppelbøtte,12040,"papirkurv,avfallsbøtte,pedalbøtte,søppelkasse",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Diverse til hjemmet"
Helsekost,Søtning,category,/3155/3155303/original.800x1024m.58x75!m.jpg,38 produkter,Søtning,Søtning,/kategorier/soetning,products,Skjønnhet og helse>Apotek>Helsekost>Søtning,1711025784289755136,13234,1140,Skjønnhet og helse,,Søtning,13234,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Helsekost"
Friluftsliv,Søvn og overnatting,category,/3023/3023666/original.152x75!m.jpg,3493 produkter,Søvn og overnatting,Søvn og overnatting,/kategorier/sovn-og-overnatting,categories,Sport og friluftsliv>Friluftsliv>Søvn og overnatting,1711025784289755137,11476,4955,Sport og friluftsliv,,Søvn og overnatting,11476,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Friluftsliv"
Kjøkkenutstyr,Såpedispenser,category,/3146/3146673/5708760635313.34x75!m.jpg,72 produkter,Såpedispenser,Såpedispenser,/kategorier/saapedispenser,products,Hjem og husholdning>Kjøkken>Kjøkkenutstyr>Såpedispenser,1711025784290803712,13149,1229,Hjem og husholdning,såpepumpe,Såpedispenser,13149,såpepumpe,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kjøkkenutstyr"
Apotek,Sår og skade,category,/2999/2999706/original.32x75!m.jpg,143 produkter,Sår og skade,Sår og skade,/kategorier/saar-og-skade,categories,Skjønnhet og helse>Apotek>Sår og skade,1711025784290803713,12510,1252,Skjønnhet og helse,,Sår og skade,12510,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek"
Sår og skade,Sårrens,category,/2999/2999718/original.32x75!m.jpg,18 produkter,Sårrens,Sårrens,/kategorier/saarrens,products,Skjønnhet og helse>Apotek>Sår og skade>Sårrens,1711025784291852288,12511,1029,Skjønnhet og helse,,Sårrens,12511,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Sår og skade"
Sår og skade,Sårsalve,category,/2999/2999901/original.274x75!m.jpg,10 produkter,Sårsalve,Sårsalve,/kategorier/saarsalve,products,Skjønnhet og helse>Apotek>Sår og skade>Sårsalve,1711025784291852289,12513,1037,Skjønnhet og helse,,Sårsalve,12513,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Sår og skade"
Overdeler,T-skjorte,category,/2984/2984138/original.64x75!m.png,203 produkter,T-skjorte,T-skjorte,/kategorier/t-skjorte,products,Klær og sko>Overdeler>T-skjorte,1711025784292900864,10330,1528,Klær og sko,"pikeskjorte,piqueskjorte,poloskjorte,t-skjorter,tennisskjorte",T-skjorte,10330,"t-skjorter,poloskjorte,tennisskjorte,pikeskjorte,piqueskjorte",false,2021-09-16T03:02:24.434Z,"Klær og sko,Overdeler"
Overdeler til barn,T-skjorte til barn,category,/3184/3184437/i.66x75!m.jpg,93 produkter,T-skjorte til barn,T-skjorte til barn,/kategorier/t-skjorte-til-barn,products,Klær og sko>Barneklær>Overdeler til barn>T-skjorte til barn,1711025784300240896,12011,1033,Klær og sko,,T-skjorte til barn,12011,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Barneklær,Overdeler til barn"
Lasteutstyr til bil,Takboks og skiboks,category,/2867/2867546/original.214x75!m.jpg,37 produkter,Takboks og skiboks,Takboks og skiboks,/kategorier/takboks-og-skiboks,products,Bilutstyr>Lasteutstyr til bil>Takboks og skiboks,1711025784300240897,11912,1386,Bilutstyr,lasteboks,Takboks og skiboks,11912,lasteboks,false,2021-09-16T03:02:24.434Z,"Bilutstyr,Lasteutstyr til bil"
Høyttalere og tilbehør,Takhøyttaler,category,/1591/1591729/takh%C3%B8yttaler.78x75!m.jpg,25 produkter,Takhøyttaler,Takhøyttaler,/kategorier/takhoyttaler,products,Lyd og bilde>HiFi>Høyttalere og tilbehør>Takhøyttaler,1711025784301289472,11363,1021,Lyd og bilde,takhøyttalere,Takhøyttaler,11363,takhøyttalere,false,2021-09-16T03:02:24.434Z,"Lyd og bilde,HiFi,Høyttalere og tilbehør"
Lampe,Taklampe,category,/2964/2964372/original.54x75!m.png,1561 produkter,Taklampe,Taklampe,/kategorier/taklampe,filter,Hjem og husholdning>Lampe>Taklampe,1711025784301289473,12233,1652,Hjem og husholdning,"pendel,plafond,takpendel,takplafond",Taklampe,12233,"takpendel,pendel,plafond,takplafond",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Lampe"
Lasteutstyr til bil,Takstativ,category,/2941/2941353/original.104x75!m.jpg,46 produkter,Takstativ,Takstativ,/kategorier/takstativ,products,Bilutstyr>Lasteutstyr til bil>Takstativ,1711025784302338048,12118,1159,Bilutstyr,,Takstativ,12118,,false,2021-09-16T03:02:24.434Z,"Bilutstyr,Lasteutstyr til bil"
Servise,Tallerken,category,/3020/3020782/original.74x75!m.jpg,2633 produkter,Tallerken,Tallerken,/kategorier/tallerken,filter,Hjem og husholdning>Kjøkken>Servise>Tallerken,1711025784302338049,12664,6700,Hjem og husholdning,,Tallerken,12664,,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Servise"
Intimprodukter,Tampong,category,/3248/3248409/i.134x75!m.jpg,30 produkter,Tampong,Tampong,/kategorier/tampong,products,Skjønnhet og helse>Apotek>Intimprodukter>Tampong,1711025784303386624,13641,1010,Skjønnhet og helse,,Tampong,13641,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Intimprodukter"
Bikini og badedrakt,Tankini,category,/2967/2967167/original.42x75!m.jpg,850 produkter,Tankini,Tankini,/kategorier/tankini,filter,Klær og sko>Badetøy>Bikini og badedrakt>Tankini,1711025784303386625,12253,1177,Klær og sko,,Tankini,12253,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Badetøy,Bikini og badedrakt"
Sportsbeskyttelse,Tannbeskytter,category,/3188/3188951/i.78x75!m.jpg,14 produkter,Tannbeskytter,Tannbeskytter,/kategorier/tannbeskytter,products,Sport og friluftsliv>Sportsutstyr>Sportsbeskyttelse>Tannbeskytter,1711025784303386626,13372,1003,Sport og friluftsliv,,Tannbeskytter,13372,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Sportsbeskyttelse"
Munn og tann,Tannbleking,category,/2868/2868864/Artboard%204.76x75!m.png,33 produkter,Tannbleking,Tannbleking,/kategorier/tannbleking,products,Skjønnhet og helse>Apotek>Munn og tann>Tannbleking,1711025784304435200,11928,1046,Skjønnhet og helse,,Tannbleking,11928,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Munn og tann"
Munn og tann,Tannbørstehode,category,/3227/3227697/10986671.365x600m.46x75!m.jpg,64 produkter,Tannbørstehode,Tannbørstehode,/kategorier/tannboerstehode,products,Skjønnhet og helse>Apotek>Munn og tann>Tannbørstehode,1711025784304435201,13554,1285,Skjønnhet og helse,"børstehode,børstehoder,tannbørstehoder",Tannbørstehode,13554,"tannbørstehoder,børstehode,børstehoder",false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Munn og tann"
Munn og tann,Tannkrem,category,/3124/3124102/874135.26x75!m.jpg,63 produkter,Tannkrem,Tannkrem,/kategorier/tannkrem,products,Skjønnhet og helse>Apotek>Munn og tann>Tannkrem,1711025784305483776,13031,1200,Skjønnhet og helse,,Tannkrem,13031,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Munn og tann"
Munn og tann,Tanntråd og tannpirker,category,/3249/3249734/65318_861041_1.54x75!m.jpg,62 produkter,Tanntråd og tannpirker,Tanntråd og tannpirker,/kategorier/tanntraad-og-tannpirker,products,Skjønnhet og helse>Apotek>Munn og tann>Tanntråd og tannpirker,1711025784305483777,13645,1097,Skjønnhet og helse,,Tanntråd og tannpirker,13645,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Apotek,Munn og tann"
Bygg og verktøy,Tape,category,/3143/3143400/518225.68x75!m.jpg,113 produkter,Tape,Tape,/kategorier/tape,products,Bygg og verktøy>Tape,1711025784306532352,13123,1155,Bygg og verktøy,,Tape,13123,,false,2021-09-16T03:02:24.434Z,Bygg og verktøy
Extensions,Tape-on extensions,category,/3117/3117266/rapunzel-of-sweden-sleek-tape-extension-dark-blonde-toffee-c-1011-691-0023_1.70x75!m.jpg,88 produkter,Tape-on extensions,Tape-on extensions,/kategorier/tape-on-extensions,filter,Skjønnhet og helse>Hårpleie>Extensions>Tape-on extensions,1711025784306532353,13000,1126,Skjønnhet og helse,,Tape-on extensions,13000,,false,2021-09-16T03:02:24.434Z,"Skjønnhet og helse,Hårpleie,Extensions"
Interiør,Tapet,category,/3090/3090648/122111752-origpic-aae5c0.76x75!m.jpg,130 produkter,Tapet,Tapet,/kategorier/tapet,products,Hjem og husholdning>Interiør>Tapet,1711025784307580928,12896,1034,Hjem og husholdning,tapeter,Tapet,12896,tapeter,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Interiør"
Søvn og overnatting,Tarp og gapahuk,category,/3214/3214021/original.130x75!m.jpg,121 produkter,Tarp og gapahuk,Tarp og gapahuk,/kategorier/tarp-og-gapahuk,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Tarp og gapahuk,1711025784321212416,11467,1323,Sport og friluftsliv,"gapahuk,overseil,tarp",Tarp og gapahuk,11467,"tarp,overseil,gapahuk",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Datatilbehør,Tastatur,category,/23/23115/Media_Keyboard.140x75!m.jpg,357 produkter,Tastatur,Tastatur,/kategorier/tastatur,products,Data>Datatilbehør>Tastatur,1711025784321212417,33,3123,Data,mekanisk,Tastatur,33,mekanisk,false,2021-09-16T03:02:24.434Z,"Data,Datatilbehør"
Søvn og overnatting,Tau til hengekøye,category,/3129/3129950/tau1.166x75!m.jpg,43 produkter,Tau til hengekøye,Tau til hengekøye,/kategorier/tau-til-hengekoeye,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Tau til hengekøye,1711025784322260992,13047,1046,Sport og friluftsliv,moonstraps,Tau til hengekøye,13047,moonstraps,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Klatreutstyr,Taubrems,category,/3143/3143216/i.48x75!m.jpg,49 produkter,Taubrems,Taubrems,/kategorier/taubrems,products,Sport og friluftsliv>Sportsutstyr>Klatreutstyr>Taubrems,1711025784323309568,13126,1130,Sport og friluftsliv,,Taubrems,13126,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Klatreutstyr"
Kontor,Tavle og whiteboard,category,/1781/1781331/original.96x75!m.jpg,14 produkter,Tavle og whiteboard,Tavle og whiteboard,/kategorier/tavle-og-whiteboard,products,Hjem og husholdning>Kontor>Tavle og whiteboard,1711025784323309569,11775,1040,Hjem og husholdning,"board,korktavle,magnettavle,oppslagstavle,white,white-board,wyte,wyteboard",Tavle og whiteboard,11775,"white-board,wyteboard,wyte,white,board,magnettavle,korktavle,oppslagstavle",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kontor"
Kaffe og te,Te,category,/2968/2968886/original.46x75!m.jpg,75 produkter,Te,Te,/kategorier/te,products,Hjem og husholdning>Kjøkken>Kaffe og te>Te,1711025784324358144,11382,1195,Hjem og husholdning,"tepose,teposer",Te,11382,"teposer,tepose",false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kaffe og te"
Høstjakke og vårjakke,Teddyjakke og fuskepels,category,/3093/3093941/ell_1539236-01_Fs.519x682m.58x75!m.jpg,752 produkter,Teddyjakke og fuskepels,Teddyjakke og fuskepels,/kategorier/teddyjakke-og-fuskepels,filter,Klær og sko>Ytterjakke>Høstjakke og vårjakke>Teddyjakke og fuskepels,1711025784324358145,12905,1257,Klær og sko,,Teddyjakke og fuskepels,12905,,false,2021-09-16T03:02:24.434Z,"Klær og sko,Ytterjakke,Høstjakke og vårjakke"
Datatilbehør,Tegnebrett,category,/447/447204/100045_1_g.108x75!m.jpg,21 produkter,Tegnebrett,Tegnebrett,/kategorier/tegnebrett,products,Data>Datatilbehør>Tegnebrett,1711025784325406720,91,1428,Data,,Tegnebrett,91,,false,2021-09-16T03:02:24.434Z,"Data,Datatilbehør"
Fiske,Teine,category,/3260/3260960/WEB_Image%201465140919.76x75!m.jpg,16 produkter,Teine,Teine,/kategorier/teine,products,Sport og friluftsliv>Fiske>Teine,1711025784326455296,13688,1097,Sport og friluftsliv,"Teiner,fisketeine,krabbeteine,krepseteine,sanketeine,skalldyrteine",Teine,13688,"Teiner,fisketeine,krabbeteine,skalldyrteine,krepseteine,sanketeine",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Fiske"
Kaffe og te,Tekanne,category,/2895/2895961/original.66x75!m.jpg,102 produkter,Tekanne,Tekanne,/kategorier/tekanne,products,Hjem og husholdning>Kjøkken>Kaffe og te>Tekanne,1711025784326455297,11384,1093,Hjem og husholdning,tekanne,Tekanne,11384,tekanne,false,2021-09-16T03:02:24.434Z,"Hjem og husholdning,Kjøkken,Kaffe og te"
Faglitteratur,Teknologi,category,/3020/3020074/original.56x75!m.jpg,4579 produkter,Teknologi,Teknologi,/kategorier/teknologi,filter,Bøker>Faglitteratur>Teknologi,1711025784326455298,12641,1922,Bøker,,Teknologi,12641,,false,2021-09-16T03:02:24.434Z,"Bøker,Faglitteratur"
Hjem og husholdning,Tekstil,category,/2968/2968109/original.76x75!m.png,1528 produkter,Tekstil,Tekstil,/kategorier/tekstil,categories,Hjem og husholdning>Tekstil,1711025784327503872,12258,2339,Hjem og husholdning,,Tekstil,12258,,false,2021-09-16T03:02:24.434Z,Hjem og husholdning
Rengjøring - Interiør,Tekstilpleie,category,/3236/3236326/i.22x75!m.jpg,20 produkter,Tekstilpleie,Tekstilpleie,/kategorier/tekstilpleie,products,Bilutstyr>Bilpleie og rengjøring>Rengjøring - Interiør>Tekstilpleie,1711025784327503873,13600,1017,Bilutstyr,,Tekstilpleie,13600,,false,2021-09-16T03:02:24.434Z,"Bilutstyr,Bilpleie og rengjøring,Rengjøring - Interiør"
Mobil og nettbrett,Telefoner,category,/2841/2841710/telefoner.52x75!m.jpg,25 produkter,Telefoner,Telefoner,/kategorier/telefoner,products,Mobil og nettbrett>Telefoner,1711025784328552448,238,1047,Mobil og nettbrett,,Telefoner,238,,false,2021-09-16T03:02:24.434Z,Mobil og nettbrett
Fiskestang,Teleskopstang,category,/3262/3262761/WEB_Image%20-1587461366.76x75!m.jpg,307 produkter,Teleskopstang,Teleskopstang,/kategorier/teleskopstang,filter,Sport og friluftsliv>Fiske>Fiskestang>Teleskopstang,1711025784328552449,13707,1344,Sport og friluftsliv,,Teleskopstang,13707,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Fiske,Fiskestang"
Søvn og overnatting,Telt,category,/3214/3214307/original.152x75!m.jpg,677 produkter,Telt,Telt,/kategorier/telt,products,Sport og friluftsliv>Friluftsliv>Søvn og overnatting>Telt,1711025784329601024,10101,4562,Sport og friluftsliv,"kuppeltelt,tunneltelt",Telt,10101,"kuppeltelt,tunneltelt",false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Friluftsliv,Søvn og overnatting"
Racketsport,Tennis,category,/3236/3236604/i.26x75!m.png,49 produkter,Tennis,Tennis,/kategorier/tennis,categories,Sport og friluftsliv>Sportsutstyr>Racketsport>Tennis,1711025784330649600,11611,1087,Sport og friluftsliv,,Tennis,11611,,false,2021-09-16T03:02:24.434Z,"Sport og friluftsliv,Sportsutstyr,Racketsport"
